Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/17/2024,10:12:30,No Reading,43.0,43.0,No Reading,Off,Off,17.201,0.519,2.257,0.249,0.568,-0.605,-0.099,5.0,-0.092,-0.008,-2.481,28.1449,-3.6995,2.0975,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,75.8,Air,Air,201.6,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.70
09/17/2024,10:12:40,No Reading,43.0,42.0,No Reading,Off,Off,19.092,2.089,2.255,0.27,0.464,-0.655,-0.212,5.216,-0.304,-0.007,-2.931,28.1319,-3.6362,2.0993,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,81.8,Air,Air,201.8,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.69
09/17/2024,10:12:50,No Reading,43.0,43.0,No Reading,Off,Off,19.092,2.089,2.255,0.27,0.464,-0.655,-0.212,5.216,-0.304,-0.007,-2.931,28.15,-4.563,2.1028,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,79.7,Air,Air,201.7,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.68
09/17/2024,10:13:00,No Reading,43.0,42.0,No Reading,Off,Off,15.206,1.437,2.262,-0.061,0.504,-0.554,-0.034,4.91,-0.23,-0.02,-3.236,28.1358,-4.3061,2.0997,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.3,N2,Setpoint,80,N2,Setpoint,80.0,79.9,Air,Air,201.9,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.68
09/17/2024,10:13:10,No Reading,43.0,42.0,No Reading,Off,Off,17.162,-0.164,2.256,0.073,0.465,-0.54,-0.169,5.105,-0.096,-0.038,-2.704,28.1858,-3.9507,2.0976,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.1,N2,Setpoint,80,N2,Setpoint,80.0,79.9,Air,Air,201.9,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.67
09/17/2024,10:13:20,No Reading,43.0,42.0,No Reading,Off,Off,15.293,2.859,2.25,0.042,0.487,-0.614,-0.117,5.137,-0.287,-0.059,-2.872,28.1913,-4.0047,2.0945,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.3,N2,Setpoint,80,N2,Setpoint,80.0,80.4,Air,Air,201.1,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.67
09/17/2024,10:13:30,No Reading,43.0,42.0,No Reading,Off,Off,15.293,2.859,2.25,0.042,0.487,-0.614,-0.117,5.137,-0.287,-0.059,-2.872,28.179,-3.9497,2.0951,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,79.8,Air,Air,202.1,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.66
09/17/2024,10:13:40,No Reading,43.0,42.0,No Reading,Off,Off,17.287,1.298,2.253,-0.002,0.509,-0.55,-0.168,4.798,-0.064,-0.037,-2.876,28.2298,-4.2799,2.0966,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.1,N2,Setpoint,80,N2,Setpoint,80.0,83.0,Air,Air,201.8,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.66
09/17/2024,10:13:50,No Reading,43.0,42.0,No Reading,Off,Off,15.21,2.564,2.249,-0.089,0.5,-0.686,-0.127,4.56,-0.198,-0.046,-3.324,28.2591,-4.423,2.095,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.4,N2,Setpoint,80,N2,Setpoint,80.0,77.6,Air,Air,201.8,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.65
09/17/2024,10:14:00,No Reading,43.0,42.0,No Reading,Off,Off,16.557,2.107,2.254,0.161,0.473,-0.622,-0.044,5.111,-0.26,-0.009,-3.031,28.2633,-4.6704,2.0919,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.0,N2,Setpoint,80,N2,Setpoint,80.0,75.6,Air,Air,201.9,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.65
