Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/17/2024,23:17:45,No Reading,51.0,43.0,No Reading,On,On,20.667,4.602,1.07,11.206,0.541,-0.229,0.044,7.463,-0.058,-0.036,-3.543,2.2958,412.7528,1.279,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.2,N2,Setpoint,80,N2,Setpoint,80.0,80.1,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:17:55,No Reading,51.0,42.0,No Reading,On,On,18.115,4.551,1.042,11.11,0.382,0.137,0.001,7.409,-0.21,-0.012,-4.027,2.2967,412.4082,1.2817,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.2,N2,Setpoint,80,N2,Setpoint,80.0,82.6,Air,Air,200.9,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
09/17/2024,23:18:05,No Reading,51.0,42.0,No Reading,On,On,21.962,3.798,1.046,12.058,0.401,0.02,-0.016,8.359,-0.32,-0.04,-3.822,2.2959,412.0521,1.2806,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.4,N2,Setpoint,80,N2,Setpoint,80.0,76.5,Air,Air,200.9,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:18:15,No Reading,50.0,42.0,No Reading,On,On,21.962,3.798,1.046,12.058,0.401,0.02,-0.016,8.359,-0.32,-0.04,-3.822,2.2957,412.1822,1.2798,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.4,N2,Setpoint,80,N2,Setpoint,80.0,82.5,Air,Air,200.9,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
09/17/2024,23:18:25,No Reading,50.0,43.0,No Reading,On,On,21.146,4.571,1.058,11.786,0.442,-0.202,-0.006,6.305,-0.226,-0.053,-4.089,2.2946,412.0134,1.2818,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.1,N2,Setpoint,80,N2,Setpoint,80.0,80.3,Air,Air,200.8,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:18:35,No Reading,50.0,42.0,No Reading,On,On,18.297,1.703,1.053,12.007,0.563,0.116,-0.031,6.842,-0.292,-0.012,-4.385,2.2956,412.9251,1.2798,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.2,N2,Setpoint,80,N2,Setpoint,80.0,82.4,Air,Air,200.8,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:18:45,No Reading,50.0,42.0,No Reading,On,On,20.53,4.581,1.055,11.775,0.472,-0.085,0.029,6.999,-0.162,0.02,-3.769,2.2959,412.3785,1.2812,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.1,N2,Setpoint,80,N2,Setpoint,80.0,80.1,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:18:55,No Reading,50.0,42.0,No Reading,On,On,19.1,3.412,1.077,12.585,0.465,-0.025,-0.034,8.299,-0.247,-0.058,-3.279,2.2977,412.8422,1.2785,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.5,N2,Setpoint,80,N2,Setpoint,80.0,82.5,Air,Air,200.7,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
09/17/2024,23:19:05,No Reading,50.0,42.0,No Reading,On,On,19.1,3.412,1.077,12.585,0.465,-0.025,-0.034,8.299,-0.247,-0.058,-3.279,2.2997,412.5283,1.2785,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.1,N2,Setpoint,80,N2,Setpoint,80.0,80.3,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:19:15,No Reading,50.0,42.0,No Reading,On,On,18.852,3.22,1.061,12.06,0.391,0.063,0.061,8.268,-0.217,-0.012,-3.587,2.3014,412.5844,1.2797,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.5,N2,Setpoint,80,N2,Setpoint,80.0,80.4,Air,Air,200.9,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
09/17/2024,23:19:25,No Reading,50.0,42.0,No Reading,On,On,20.547,4.438,1.043,12.766,0.469,0.073,0.02,7.142,-0.186,-0.042,-4.133,2.301,413.1208,1.2791,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.4,N2,Setpoint,80,N2,Setpoint,80.0,82.6,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.8,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.65
