Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
02/11/2025,12:34:22,0.02,287.5,1.3,No Reading,Off,Off,284.075,0.023,-0.033,279.999,3.244,148.258,0.425,190.902,279.999,1.003,2.756,2.2538,426.8159,0.6184,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,48,N2,Setpoint,48.0,46.2,Air,Air,218.4,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.28
02/11/2025,12:34:32,0.02,287.5,1.3,No Reading,Off,Off,284.075,0.023,-0.033,279.999,3.244,148.258,0.425,190.902,279.999,1.003,2.756,2.2491,426.9641,0.6165,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,48,N2,Setpoint,48.0,48.4,Air,Air,217.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.29
02/11/2025,12:34:42,0.02,287.5,1.3,No Reading,Off,Off,284.755,0.031,0.046,277.378,2.884,182.681,0.344,190.902,277.378,1.003,2.757,2.2441,426.9604,0.6155,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.3,Air,Air,219.3,Setpoint,60,Setpoint,60.0,59.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:34:52,0.02,287.3,1.3,No Reading,Off,Off,285.023,0.057,0.017,276.867,1.406,120.556,0.305,190.904,276.867,1.003,2.757,2.2371,426.8154,0.6161,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.1,Air,Air,219.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.28
02/11/2025,12:35:02,0.02,287.4,1.3,No Reading,Off,Off,284.938,0.025,0.024,278.341,3.085,112.623,0.348,190.971,278.341,1.003,2.757,2.2328,426.0548,0.6166,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,49.1,Air,Air,217.7,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.28
02/11/2025,12:35:12,0.02,287.5,1.3,No Reading,Off,Off,284.933,0.049,0.099,278.848,2.288,116.53,0.363,190.978,278.848,1.003,2.757,2.2274,428.0071,0.6167,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,47.5,Air,Air,217.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.28
02/11/2025,12:35:22,0.02,287.5,1.3,No Reading,Off,Off,284.933,0.049,0.099,278.848,2.288,116.53,0.363,190.978,278.848,1.003,2.757,2.2246,427.3162,0.6159,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,49.3,Air,Air,217.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.28
02/11/2025,12:35:32,0.02,287.7,1.3,No Reading,Off,Off,285.165,0.018,0.017,278.645,2.124,107.441,0.293,190.978,278.645,1.003,2.757,2.2243,427.114,0.6161,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,48.3,Air,Air,219.7,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:35:42,0.02,287.6,1.3,No Reading,Off,Off,285.266,0.031,0.024,278.076,3.226,161.096,0.301,191.007,278.076,1.003,2.757,2.2248,427.0168,0.6146,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,49.6,Air,Air,216.9,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:35:52,0.02,287.7,1.3,No Reading,Off,Off,284.245,0.064,0.018,283.823,2.444,120.721,0.427,191.054,283.823,1.003,2.756,2.2229,427.0756,0.6143,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.4,Air,Air,219.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:36:02,0.02,287.7,1.3,No Reading,Off,Off,283.268,0.028,-0.028,286.329,2.247,95.743,0.377,191.054,286.329,1.003,2.756,2.217,426.429,0.6147,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,46.3,Air,Air,216.7,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:36:12,0.02,287.7,1.3,No Reading,Off,Off,283.268,0.028,-0.028,286.329,2.247,95.743,0.377,191.054,286.329,1.003,2.756,2.2141,427.1762,0.6145,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,49.0,Air,Air,219.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:36:22,0.02,287.7,1.3,No Reading,Off,Off,284.634,0.018,0.1,283.516,1.974,125.843,0.421,191.054,283.516,1.003,2.756,2.2129,427.6788,0.6146,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.6,Air,Air,218.4,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:36:32,0.02,287.5,1.3,No Reading,Off,Off,284.566,0.051,0.053,286.053,2.699,90.568,0.252,191.054,286.053,1.003,2.757,2.2117,426.3263,0.6144,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,50.6,Air,Air,218.9,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:36:42,0.02,287.8,1.3,No Reading,Off,Off,284.735,0.027,0.057,281.694,3.35,132.775,0.357,191.054,281.694,1.003,2.757,2.2127,427.2933,0.6134,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.8,Air,Air,216.8,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:36:52,0.02,287.8,1.3,No Reading,Off,Off,284.735,0.027,0.057,281.694,3.35,132.775,0.357,191.054,281.694,1.003,2.757,2.2155,426.616,0.6123,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.4,Air,Air,218.4,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:02,0.02,287.9,1.3,No Reading,Off,Off,284.463,0.024,0.035,276.54,3.149,145.867,0.356,191.054,276.54,1.003,2.759,2.2152,426.0704,0.6114,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,48.7,Air,Air,218.8,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:12,0.02,287.9,1.3,No Reading,Off,Off,285.261,0.043,0.004,279.079,3.536,122.014,0.408,191.054,279.079,1.003,2.758,2.2101,426.7947,0.6102,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,49.4,Air,Air,218.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:22,0.02,287.9,1.3,No Reading,Off,Off,284.426,0.04,-0.014,280.087,3.644,111.344,0.378,191.054,280.087,1.003,2.758,2.2065,424.3753,0.6112,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,49.5,Air,Air,219.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:32,0.02,287.8,1.3,No Reading,Off,Off,284.426,0.04,-0.014,280.087,3.644,111.344,0.378,191.054,280.087,1.003,2.758,2.2034,426.6699,0.611,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.8,Air,Air,218.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:42,0.02,288.0,1.3,No Reading,Off,Off,284.977,0.03,-0.004,278.634,2.858,160.364,0.37,191.054,278.634,1.003,2.758,2.2045,426.8098,0.6119,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,49.5,Air,Air,217.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.27
02/11/2025,12:37:52,0.02,287.9,1.3,No Reading,Off,Off,284.698,0.043,0.014,281.908,3.394,126.215,0.425,191.054,281.908,1.003,2.757,2.2014,426.9756,0.6129,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,46.2,Air,Air,218.0,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:02,0.02,288.0,1.3,No Reading,Off,Off,284.02,0.016,0.023,280.786,3.701,155.656,0.337,191.054,280.786,1.003,2.757,2.1983,427.2423,0.6133,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.4,Air,Air,218.3,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:12,0.02,287.9,1.3,No Reading,Off,Off,285.857,0.029,-0.033,280.864,3.757,110.203,0.394,191.054,280.864,1.003,2.758,2.1958,426.4962,0.6141,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,49.0,Air,Air,219.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:22,0.02,287.9,1.3,No Reading,Off,Off,285.857,0.029,-0.033,280.864,3.757,110.203,0.394,191.054,280.864,1.003,2.758,2.194,426.3483,0.6128,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,49.7,Air,Air,217.3,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:32,0.02,287.9,1.3,No Reading,Off,Off,284.568,0.022,0.029,279.302,3.394,124.28,0.383,191.054,279.302,1.003,2.759,2.194,426.7942,0.6119,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,49.5,Air,Air,218.3,Setpoint,60,Setpoint,60.0,60.1,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:42,0.02,287.9,1.3,No Reading,Off,Off,284.858,0.046,0.066,280.653,2.926,125.748,0.412,191.054,280.653,1.003,2.759,2.1918,425.4941,0.6115,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.1,Air,Air,217.4,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:38:52,0.02,287.9,1.3,No Reading,Off,Off,285.855,0.023,0.038,280.76,2.773,115.288,0.404,191.054,280.76,1.003,2.758,2.1867,425.9695,0.6098,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,45.7,Air,Air,217.9,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:39:02,0.02,288.2,1.3,No Reading,Off,Off,285.855,0.023,0.038,280.76,2.773,115.288,0.404,191.054,280.76,1.003,2.758,2.1838,426.1264,0.6098,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,48.1,Air,Air,218.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:39:12,0.02,288.1,1.3,No Reading,Off,Off,284.605,0.03,-0.025,283.472,2.443,149.344,0.367,191.054,283.472,1.003,2.758,2.1842,426.1716,0.6075,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,46.2,Air,Air,218.7,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:39:22,0.02,288.2,1.3,No Reading,Off,Off,285.185,0.017,0.046,285.906,2.513,90.757,0.39,191.054,285.906,1.003,2.757,2.185,426.2028,0.6077,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,48,N2,Setpoint,48.0,49.5,Air,Air,216.9,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:39:32,0.02,288.0,1.3,No Reading,Off,Off,285.177,0.039,-0.008,280.995,2.777,129.106,0.274,191.054,280.995,1.003,2.758,2.1838,427.1629,0.607,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,49.7,Air,Air,217.5,Setpoint,60,Setpoint,60.0,60.1,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:39:42,0.02,288.1,1.3,No Reading,Off,Off,285.052,0.036,0.04,281.157,3.32,187.701,0.495,191.054,281.157,1.003,2.759,2.1814,426.2163,0.6047,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.4,Air,Air,217.3,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:39:52,0.02,288.2,1.3,No Reading,Off,Off,285.052,0.036,0.04,281.157,3.32,187.701,0.495,191.054,281.157,1.003,2.759,2.1769,423.3625,0.6049,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.0,Air,Air,217.6,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:40:02,0.02,288.2,1.3,No Reading,Off,Off,283.796,0.047,-0.008,277.737,3.197,152.23,0.435,191.054,277.737,1.003,2.76,2.1736,425.8834,0.6044,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,47.3,Air,Air,217.8,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:40:12,0.02,288.3,1.3,No Reading,Off,Off,284.599,0.053,0.023,278.159,2.949,103.392,0.423,191.054,278.159,1.003,2.76,2.1728,426.4863,0.604,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.6,Air,Air,216.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.26
02/11/2025,12:40:22,0.02,288.2,1.3,No Reading,Off,Off,284.171,0.04,0.065,278.513,2.546,141.365,0.431,191.054,278.513,1.003,2.759,2.1701,425.8172,0.6055,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,46.3,Air,Air,217.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:40:32,0.02,288.3,1.3,No Reading,Off,Off,285.408,0.048,0.06,279.451,3.006,129.083,0.331,191.019,279.451,1.003,2.759,2.1698,427.0214,0.6043,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,48.2,Air,Air,217.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:40:42,0.02,288.2,1.3,No Reading,Off,Off,285.408,0.048,0.06,279.451,3.006,129.083,0.331,191.019,279.451,1.003,2.759,2.1709,427.2085,0.6035,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,47.4,Air,Air,217.3,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.24
02/11/2025,12:40:52,0.02,288.2,1.3,No Reading,Off,Off,284.783,0.026,-0.042,280.108,2.238,196.161,0.407,190.978,280.108,1.003,2.759,2.1698,426.3143,0.6041,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,47.5,Air,Air,216.9,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.25
02/11/2025,12:41:02,0.02,288.1,1.3,No Reading,Off,Off,285.202,0.031,-0.011,279.537,1.941,110.645,0.42,190.978,279.537,1.003,2.759,2.1664,426.2902,0.6041,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,48,N2,Setpoint,48.0,48.0,Air,Air,217.0,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.24
02/11/2025,12:41:12,0.02,288.3,1.3,No Reading,Off,Off,284.254,0.043,-0.016,276.864,3.405,122.478,0.39,190.978,276.864,1.003,2.76,2.1652,426.4986,0.6053,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,48,N2,Setpoint,48.0,49.5,Air,Air,219.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.24
02/11/2025,12:41:22,0.02,288.3,1.3,No Reading,Off,Off,284.254,0.043,-0.016,276.864,3.405,122.478,0.39,190.978,276.864,1.003,2.76,2.163,426.8063,0.6045,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,48,N2,Setpoint,48.0,48.0,Air,Air,216.6,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.24
02/11/2025,12:41:32,0.02,288.3,1.3,No Reading,Off,Off,284.482,0.044,0.037,274.636,3.1,199.461,0.38,190.978,274.636,1.003,2.759,2.1642,427.7059,0.6049,N2,Setpoint,1.8,N2,Setpoint,1.8,1.8,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,48,N2,Setpoint,48.0,48.9,Air,Air,217.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,62.24
