,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 Node A (ppm),bypass_start,closest_start_time,experiment_name
1835,2024-09-27 22:38:17,3.09,55.5,42.6,No Reading,On,1,12.113500756173561,8.286153590091143,0.013,6.901,3.706,167.612,0.495,190.934,6.901,0.992,3.577,12.6638,6.3868,2.0941,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,102.7,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.29,291.1333333333333,4.852222222222222,8.0,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1836,2024-09-27 22:38:27,3.09,55.5,42.7,No Reading,On,1,12.108123527829747,8.288953889148738,0.082,8.261,3.626,191.66,0.544,190.987,8.261,0.992,3.58,12.6684,6.182,2.0905,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,97.6,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.28,291.3,4.855,8.0,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1837,2024-09-27 22:38:37,3.08,55.5,42.6,No Reading,On,1,12.133364407156222,8.377658285781104,0.082,8.261,3.626,191.66,0.544,190.987,8.261,0.992,3.58,12.6926,6.5745,2.0899,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,98.8,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.27,291.4666666666667,4.857777777777779,8.0,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1838,2024-09-27 22:38:47,3.08,55.4,42.6,No Reading,On,1,12.14219148834853,8.405018736575482,0.021,8.558,4.528,147.352,0.487,191.01,8.558,0.992,3.584,12.6903,6.1371,2.0875,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.5,N2,Setpoint,100.0,N2,Setpoint,100.0,99.6,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,291.6333333333333,4.860555555555555,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1839,2024-09-27 22:38:57,3.09,55.5,42.6,No Reading,On,1,12.13985849100257,8.347350988782425,0.005,9.12,3.659,148.521,0.571,191.01,9.12,0.992,3.589,12.6949,6.5413,2.0863,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.4,N2,Setpoint,100.0,N2,Setpoint,100.0,102.5,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,291.8,4.863333333333333,8.0,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1840,2024-09-27 22:39:07,3.08,55.4,42.6,No Reading,On,1,12.098218841157205,8.240731511462881,0.056,7.28,4.042,168.232,0.463,191.01,7.28,0.992,3.594,12.7015,5.5273,2.084,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,95.2,Air,Air,199.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.27,291.9666666666667,4.8661111111111115,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1841,2024-09-27 22:39:17,3.08,55.4,42.6,No Reading,On,1,12.014585935234978,8.11637777998597,0.0,6.733,3.405,174.975,0.422,191.01,6.733,0.992,3.6,12.7082,5.2595,2.0805,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,102.6,Air,Air,199.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,292.1333333333333,4.868888888888889,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1842,2024-09-27 22:39:27,3.08,55.5,42.6,No Reading,On,1,12.0236670668693,7.965338110435664,0.0,6.733,3.405,174.975,0.422,191.01,6.733,0.992,3.6,12.719,5.803,2.08,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.4,N2,Setpoint,100.0,N2,Setpoint,100.0,99.6,Air,Air,198.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,292.3,4.871666666666667,8.0,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1843,2024-09-27 22:39:37,3.09,55.4,42.6,No Reading,On,1,12.04222688704526,7.7888738258939005,0.022,8.351,3.496,198.148,0.451,191.013,8.351,0.992,3.606,12.7123,5.9994,2.0774,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,102.2,Air,Air,198.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.25,292.4666666666667,4.874444444444445,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1844,2024-09-27 22:39:47,3.09,55.4,42.7,No Reading,On,1,12.023569383205988,7.6448698758771245,-0.015,5.812,3.009,208.282,0.467,191.02,5.812,0.992,3.614,12.7253,5.8444,2.078,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,100.3,Air,Air,198.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,292.6333333333333,4.877222222222222,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1845,2024-09-27 22:39:57,3.08,55.3,42.6,No Reading,On,1,11.99255900584522,7.497413994856208,-0.041,6.707,4.273,490.265,0.734,191.068,6.707,0.992,3.622,12.7248,6.0187,2.0757,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,94.9,Air,Air,198.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,292.8,4.88,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1846,2024-09-27 22:40:07,3.09,55.3,42.6,No Reading,On,1,12.020824924323904,7.248939986594966,-0.041,6.707,4.273,490.265,0.734,191.068,6.707,0.992,3.622,12.73,5.3883,2.0757,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.3,N2,Setpoint,100.0,N2,Setpoint,100.0,100.4,Air,Air,198.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,292.9666666666667,4.882777777777778,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1847,2024-09-27 22:40:17,3.09,55.3,42.8,No Reading,On,1,11.995067514216718,7.305623558775415,-0.005,4.706,3.931,660.398,0.791,191.086,4.706,0.992,3.631,12.7415,5.4513,2.0686,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,100.3,Air,Air,198.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,293.1333333333333,4.885555555555555,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1848,2024-09-27 22:40:27,3.09,55.4,42.6,No Reading,On,1,11.993113621783877,7.262238519179791,-0.026,7.724,5.02,675.531,0.804,191.086,7.724,0.992,3.641,12.734,6.1348,2.0649,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.3,N2,Setpoint,100.0,N2,Setpoint,100.0,98.7,Air,Air,198.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,293.3,4.888333333333334,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1849,2024-09-27 22:40:37,3.09,55.3,42.6,No Reading,On,1,11.986577382043489,7.1727932712181435,0.063,7.093,3.492,722.335,0.485,191.086,7.093,0.992,3.65,12.752,5.9678,2.0646,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,102.5,Air,Air,198.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.25,293.4666666666667,4.891111111111112,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1850,2024-09-27 22:40:47,3.09,55.4,42.7,No Reading,On,1,11.963584115681234,7.063922630754849,0.014,7.44,3.885,537.272,0.725,191.086,7.44,0.992,3.659,12.7565,5.2644,2.0608,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.0,N2,Setpoint,100.0,N2,Setpoint,100.0,100.2,Air,Air,198.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.26,293.6333333333333,4.893888888888889,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1851,2024-09-27 22:40:57,3.09,55.3,42.6,No Reading,On,1,11.982915735218509,6.805652006777285,0.014,7.44,3.885,537.272,0.725,191.086,7.44,0.992,3.659,12.7629,5.6119,2.0586,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,101.3,Air,Air,198.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.25,293.8,4.8966666666666665,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1852,2024-09-27 22:41:07,3.09,55.4,42.7,No Reading,On,1,12.002534195618276,6.684020771791673,0.018,5.805,3.804,601.082,0.621,191.086,5.805,0.992,3.667,12.7727,5.3428,2.0533,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.4,N2,Setpoint,100.0,N2,Setpoint,100.0,97.6,Air,Air,198.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,293.9666666666667,4.899444444444445,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1853,2024-09-27 22:41:17,3.09,55.4,42.6,No Reading,On,1,12.019189488296135,6.643453445291236,-0.065,6.046,3.934,663.37,0.658,191.086,6.046,0.992,3.674,12.7809,11.9428,2.0458,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,94.7,Air,Air,198.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.1333333333333,4.902222222222222,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1854,2024-09-27 22:41:27,3.09,55.3,42.6,No Reading,On,1,12.01283088618267,6.62139128384075,0.003,6.772,3.917,720.505,0.668,191.086,6.772,0.992,3.679,12.7923,4.3774,2.0367,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,98.0,Air,Air,198.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.3,4.905,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1855,2024-09-27 22:41:37,3.09,55.3,42.6,No Reading,On,1,11.951975304605778,6.533051705386417,0.003,6.772,3.917,720.505,0.668,191.086,6.772,0.992,3.679,12.7984,5.8727,2.0277,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,100.7,Air,Air,198.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.4666666666667,4.9077777777777785,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1856,2024-09-27 22:41:47,3.09,55.3,42.6,No Reading,On,1,11.951390328732945,6.600240478128655,0.012,7.22,3.982,743.939,0.756,191.086,7.22,0.992,3.684,12.8074,5.1477,2.0194,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.1,N2,Setpoint,100.0,N2,Setpoint,100.0,98.2,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,5.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.6333333333333,4.910555555555556,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1857,2024-09-27 22:41:57,3.09,55.3,42.7,No Reading,On,1,11.989951189618893,6.5630167718026655,-0.005,6.686,4.306,782.093,0.782,191.086,6.686,0.992,3.688,12.8201,6.3368,2.0018,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.0,N2,Setpoint,100.0,N2,Setpoint,100.0,102.2,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.8,4.913333333333333,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1858,2024-09-27 22:42:07,3.09,55.3,42.7,No Reading,On,1,12.020422786108306,6.641925081267966,-0.084,5.681,2.643,908.027,0.508,191.086,5.681,0.992,3.692,12.8258,5.0514,1.9807,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.0,N2,Setpoint,100.0,N2,Setpoint,100.0,100.5,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,294.9666666666667,4.916111111111111,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1859,2024-09-27 22:42:17,3.09,55.3,42.6,No Reading,On,1,12.029769165012116,6.865715436801376,-0.084,5.681,2.643,908.027,0.508,191.086,5.681,0.992,3.692,12.8378,4.8387,1.9658,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.3,N2,Setpoint,100.0,N2,Setpoint,100.0,100.0,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.1333333333333,4.918888888888889,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1860,2024-09-27 22:42:27,3.09,55.4,42.7,No Reading,On,1,12.104185642773393,6.679765307824592,-0.051,8.453,1.979,899.957,0.658,191.086,8.453,0.992,3.695,12.8531,5.0923,1.9399,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,101.7,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.3,4.921666666666667,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1861,2024-09-27 22:42:37,3.09,55.3,42.6,No Reading,On,1,12.201363297170914,6.728594464577975,-0.047,5.345,2.103,909.863,0.512,191.035,5.345,0.992,3.698,12.8609,4.5653,1.9217,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.0,N2,Setpoint,100.0,N2,Setpoint,100.0,102.7,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.4666666666667,4.924444444444445,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1862,2024-09-27 22:42:47,3.09,55.3,42.7,No Reading,On,1,12.2496565013244,6.9056900608445,-0.029,8.203,2.67,950.817,0.593,191.016,8.203,0.992,3.7,12.8758,4.9288,1.8977,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.5,N2,Setpoint,100.0,N2,Setpoint,100.0,98.5,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.6333333333333,4.927222222222222,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1863,2024-09-27 22:42:57,3.09,55.3,42.6,No Reading,On,1,12.25485257796663,7.088402822002183,-0.0,10.56,2.237,952.351,0.591,191.016,10.56,0.992,3.703,12.8857,6.1611,1.8848,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,96.6,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.8,4.930000000000001,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1864,2024-09-27 22:43:07,3.09,55.4,42.7,No Reading,On,1,12.249245274335594,7.126917334580313,-0.0,10.56,2.237,952.351,0.591,191.016,10.56,0.992,3.703,12.8933,5.4587,1.8602,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,45.9,N2,Setpoint,100.0,N2,Setpoint,100.0,102.8,Air,Air,198.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,295.9666666666667,4.932777777777778,7.919999999999998,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1865,2024-09-27 22:43:17,3.09,55.3,42.6,No Reading,On,1,12.305667221183073,7.162704101005377,0.001,6.299,1.711,972.655,0.533,191.016,6.299,0.992,3.705,12.8966,5.6563,1.8432,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.0,N2,Setpoint,100.0,N2,Setpoint,100.0,97.0,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.23,296.1333333333333,4.935555555555555,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1866,2024-09-27 22:43:27,3.09,55.3,42.6,No Reading,On,1,12.362693249435226,7.203506680221235,-0.008,6.505,2.241,1042.801,0.592,190.962,6.505,0.992,3.709,12.9034,6.5612,1.832,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,46.2,N2,Setpoint,100.0,N2,Setpoint,100.0,96.5,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,296.3,4.9383333333333335,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
1867,2024-09-27 22:43:37,3.09,55.3,42.6,No Reading,On,1,12.423562213706534,7.196083531498519,0.012,7.32,3.088,1128.032,0.6,190.934,7.32,0.992,3.712,12.9162,5.7599,1.8149,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,48.0,0.4,Setpoint,48.0,45.9,N2,Setpoint,100.0,N2,Setpoint,100.0,101.1,Air,Air,198.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,45.22,296.4666666666667,4.941111111111112,7.839999999999997,290.3,266.28,09-27-24 Humidity Sweep (10-60%)
