,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 Node A (ppm),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
2433,2024-10-03 14:37:49,3.16,51.9,42.9,No Reading,On,1,23.1431124339961,4.1343387706042884,-0.002,6.887397621988304,0.137,0.4026522195711501,0.828,191.042,4.411,0.991,3.665,22.2072,0.8984,2.1401,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.0,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.35,395.59999999999997,6.593333333333333,6.3797468354430364,23.1431124339961,393.26666666666665,354.25,10-03-24 Sweep NH3
2434,2024-10-03 14:37:59,3.16,51.8,42.8,No Reading,On,1,23.15785859703819,4.077083943102104,-0.002,6.889387730007794,0.137,0.4316808978955573,0.828,191.042,4.411,0.991,3.665,22.2016,1.2985,2.1318,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,78.8,Air,Air,199.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,395.76666666666665,6.596111111111111,6.3037974683544284,23.15785859703819,393.26666666666665,354.25,10-03-24 Sweep NH3
2435,2024-10-03 14:38:09,3.16,51.9,42.9,No Reading,On,1,23.145337162899455,3.9457511293842553,0.011,6.880118049571317,1.187,0.4544946157443492,0.872,191.042,3.089,0.991,3.676,22.2161,1.9343,2.1126,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.0,N2,Setpoint,80.0,N2,Setpoint,80.0,78.1,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,395.93333333333334,6.598888888888889,6.3797468354430364,23.145337162899455,393.26666666666665,354.25,10-03-24 Sweep NH3
2436,2024-10-03 14:38:19,3.16,51.9,42.9,No Reading,On,1,23.14470771096915,3.872866607977563,-0.062,6.877530277968215,-0.17,0.4678381540978498,0.809,191.042,3.325,0.991,3.684,22.2255,1.2444,2.0942,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,79.5,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,396.09999999999997,6.601666666666666,6.3797468354430364,23.14470771096915,393.26666666666665,354.25,10-03-24 Sweep NH3
2437,2024-10-03 14:38:29,3.16,51.8,42.9,No Reading,On,1,23.155588050834243,3.817899777327304,-0.065,6.885596638546702,1.183,0.48581974707625136,0.985,191.042,4.401,0.991,3.69,22.2308,0.9759,2.0703,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.0,Air,Air,199.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,396.26666666666665,6.604444444444444,6.3037974683544284,23.155588050834243,393.26666666666665,354.25,10-03-24 Sweep NH3
2438,2024-10-03 14:38:39,3.16,51.6,42.9,No Reading,On,1,23.17944771410756,3.7594243940763836,-0.065,6.894774700701481,1.077,0.5109100810600156,0.913,191.042,4.706,0.991,3.694,22.2446,1.4054,2.0469,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,396.43333333333334,6.607222222222222,6.151898734177217,23.17944771410756,393.26666666666665,354.25,10-03-24 Sweep NH3
2439,2024-10-03 14:38:49,3.16,51.9,42.8,No Reading,On,1,23.223915368043645,3.701973887451286,-0.065,6.860433313328137,1.077,0.5231275401402962,0.913,191.042,4.706,0.991,3.694,22.246,1.0521,2.0235,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,78.6,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,396.59999999999997,6.609999999999999,6.3797468354430364,23.223915368043645,393.26666666666665,354.25,10-03-24 Sweep NH3
2440,2024-10-03 14:38:59,3.16,51.8,42.8,No Reading,On,1,23.23035589545844,3.7679513444730075,0.027,6.86859653898886,0.695,0.5321316683804628,0.911,191.042,2.385,0.991,3.699,22.2545,1.3681,1.9997,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,78.9,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,396.76666666666665,6.612777777777778,6.3037974683544284,23.23035589545844,393.26666666666665,354.25,10-03-24 Sweep NH3
2441,2024-10-03 14:39:09,3.16,51.9,42.8,No Reading,On,1,23.241255510019492,3.850114473216374,-0.015,6.884478763196881,0.334,0.530242710877193,0.852,191.042,4.999,0.991,3.703,22.2558,0.2125,1.9797,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,81.3,Air,Air,199.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,396.93333333333334,6.615555555555556,6.3797468354430364,23.241255510019492,393.26666666666665,354.25,10-03-24 Sweep NH3
2442,2024-10-03 14:39:19,3.16,51.8,42.8,No Reading,On,1,23.23807952115969,3.9313669635258357,-0.033,6.887819418751461,-0.035,0.5226174306757073,0.91,191.042,3.923,0.991,3.707,22.2844,1.0557,1.9445,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.6,Air,Air,199.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,397.09999999999997,6.618333333333333,6.3037974683544284,23.23807952115969,393.26666666666665,354.25,10-03-24 Sweep NH3
2443,2024-10-03 14:39:29,3.16,51.8,42.9,No Reading,On,1,23.194502110626363,4.005133537862262,-0.033,6.862377736054846,-0.035,0.517757998597694,0.91,191.042,3.923,0.991,3.707,22.301,1.6547,1.9156,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.9,N2,Setpoint,80.0,N2,Setpoint,80.0,80.2,Air,Air,199.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,397.26666666666665,6.6211111111111105,6.3037974683544284,23.194502110626363,393.26666666666665,354.25,10-03-24 Sweep NH3
2444,2024-10-03 14:39:39,3.16,51.8,42.9,No Reading,On,1,23.214907221252727,3.9499200757245245,0.008,6.862960472109691,0.351,0.520358497195388,0.909,191.042,4.531,0.991,3.712,22.3128,1.6198,1.8831,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.8,N2,Setpoint,80.0,N2,Setpoint,80.0,81.1,Air,Air,199.4,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,397.43333333333334,6.623888888888889,6.3037974683544284,23.214907221252727,393.26666666666665,354.25,10-03-24 Sweep NH3
2445,2024-10-03 14:39:49,3.16,51.8,42.7,No Reading,On,1,23.255297250448344,3.912963646003899,0.003,6.85889268288499,0.702,0.5340713608576998,0.898,191.042,3.594,0.991,3.715,22.3161,1.3999,1.8507,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,79.0,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,397.59999999999997,6.626666666666666,6.3037974683544284,23.255297250448344,393.26666666666665,354.25,10-03-24 Sweep NH3
2446,2024-10-03 14:39:59,3.16,51.7,42.9,No Reading,On,1,23.344897806484294,3.9494399320395916,-0.008,6.853023985503858,0.12,0.5537595259138025,0.769,191.042,4.014,0.991,3.717,22.343,1.3689,1.8236,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,79.6,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,397.76666666666665,6.629444444444444,6.227848101265825,23.344897806484294,393.26666666666665,354.25,10-03-24 Sweep NH3
2447,2024-10-03 14:40:09,3.16,51.9,42.8,No Reading,On,1,23.461725412277968,4.049783260906825,0.013,6.844342259816142,1.644,0.5783173986444375,0.95,191.042,4.529,0.991,3.719,22.3477,1.0941,1.7987,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.9,N2,Setpoint,80.0,N2,Setpoint,80.0,79.0,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,397.93333333333334,6.6322222222222225,6.3797468354430364,23.461725412277968,393.26666666666665,354.25,10-03-24 Sweep NH3
2448,2024-10-03 14:40:19,3.16,51.8,42.8,No Reading,On,1,23.489335259582425,4.098992516126519,0.013,6.824880589513867,1.644,0.6125406769242755,0.95,191.042,4.529,0.991,3.719,22.3509,0.9964,1.7665,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.7,N2,Setpoint,80.0,N2,Setpoint,80.0,81.5,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,398.09999999999997,6.635,6.3037974683544284,23.489335259582425,393.26666666666665,354.25,10-03-24 Sweep NH3
2449,2024-10-03 14:40:29,3.16,51.8,42.8,No Reading,On,1,23.541428954233588,4.1819729278029,-0.034,6.824980363090597,0.631,0.6336549979728676,0.805,191.042,3.956,0.991,3.721,22.3656,1.2774,1.7425,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.5,N2,Setpoint,80.0,N2,Setpoint,80.0,77.0,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,398.26666666666665,6.637777777777777,6.3037974683544284,23.541428954233588,393.26666666666665,354.25,10-03-24 Sweep NH3
2450,2024-10-03 14:40:39,3.17,51.8,42.9,No Reading,On,1,23.566652258358662,4.197653487491232,0.037,6.8124333119008655,1.119,0.6539208763151741,0.768,191.042,5.511,0.991,3.723,22.3523,1.064,1.7209,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,80.2,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.35,398.43333333333334,6.640555555555555,6.3037974683544284,23.566652258358662,393.26666666666665,354.25,10-03-24 Sweep NH3
2451,2024-10-03 14:40:49,3.17,51.8,42.8,No Reading,On,1,23.59059757338735,4.252204435649736,-0.018,6.798362890931754,0.733,0.6720803437207853,0.698,191.042,4.354,0.991,3.726,22.3809,1.8896,1.7007,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.8,N2,Setpoint,80.0,N2,Setpoint,80.0,78.8,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.35,398.59999999999997,6.643333333333333,6.3037974683544284,23.59059757338735,393.26666666666665,354.25,10-03-24 Sweep NH3
2452,2024-10-03 14:40:59,3.16,51.7,42.7,No Reading,On,1,23.648293037426903,4.4471841024561405,0.071,6.797443522573099,1.168,0.6853040961403509,0.769,191.042,5.138,0.991,3.728,22.3694,0.8598,1.678,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,78.0,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,398.76666666666665,6.646111111111111,6.227848101265825,23.648293037426903,393.26666666666665,354.25,10-03-24 Sweep NH3
2453,2024-10-03 14:41:09,3.16,51.8,42.8,No Reading,On,1,23.728148787914233,4.308164219415205,0.071,6.773721105419103,1.168,0.695287721871345,0.769,191.042,5.138,0.991,3.728,22.4042,1.2572,1.6625,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.1,N2,Setpoint,80.0,N2,Setpoint,80.0,77.7,Air,Air,199.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,398.93333333333334,6.648888888888889,6.3037974683544284,23.728148787914233,393.26666666666665,354.25,10-03-24 Sweep NH3
2454,2024-10-03 14:41:19,3.17,51.7,42.8,No Reading,On,1,23.787401063829787,4.253376171225937,0.013,6.742397089237004,1.889,0.724077273244486,0.76,191.042,3.216,0.991,3.73,22.3951,1.4391,1.6464,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,78.7,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,399.09999999999997,6.651666666666666,6.227848101265825,23.787401063829787,393.26666666666665,354.25,10-03-24 Sweep NH3
2455,2024-10-03 14:41:29,3.17,51.8,42.8,No Reading,On,1,23.85382212152372,4.257792507828932,-0.054,6.724175677494742,1.297,0.7511448125730311,0.775,191.042,3.538,0.991,3.732,22.4032,1.2875,1.619,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,77.9,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,399.26666666666665,6.654444444444445,6.3037974683544284,23.85382212152372,393.26666666666665,354.25,10-03-24 Sweep NH3
2456,2024-10-03 14:41:39,3.17,51.8,42.9,No Reading,On,1,23.928637985339986,4.325456917420462,-0.046,6.720736120087336,0.909,0.7684388361665626,0.741,191.042,5.048,0.991,3.733,22.4193,1.2803,1.6076,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,399.43333333333334,6.657222222222222,6.3037974683544284,23.928637985339986,393.26666666666665,354.25,10-03-24 Sweep NH3
2457,2024-10-03 14:41:49,3.16,51.8,42.9,No Reading,On,1,23.982639856830943,4.498637672255146,-0.046,6.712635683406114,0.909,0.7772044319245165,0.741,191.042,5.048,0.991,3.733,22.4239,1.1011,1.5938,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,78.6,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.35,399.59999999999997,6.659999999999999,6.3037974683544284,23.982639856830943,393.26666666666665,354.25,10-03-24 Sweep NH3
2458,2024-10-03 14:41:59,3.17,51.7,42.9,No Reading,On,1,24.013709767884915,4.514822385303266,-0.086,6.716359178849145,2.115,0.7799065563763607,0.747,191.042,5.815,0.991,3.734,22.4188,1.7258,1.5743,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.0,N2,Setpoint,80.0,N2,Setpoint,80.0,81.9,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.35,399.76666666666665,6.6627777777777775,6.227848101265825,24.013709767884915,393.26666666666665,354.25,10-03-24 Sweep NH3
2459,2024-10-03 14:42:09,3.17,51.7,42.8,No Reading,On,1,23.992730537320426,4.570795619925047,-0.057,6.719297389287945,0.964,0.7810703335415365,0.756,191.042,4.055,0.991,3.734,22.422,0.692,1.5636,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,35.9,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,399.93333333333334,6.665555555555556,6.227848101265825,23.992730537320426,393.26666666666665,354.25,10-03-24 Sweep NH3
2460,2024-10-03 14:42:19,3.17,51.7,42.8,No Reading,On,1,23.968269606752962,4.590049748362445,-0.032,6.726699135995009,0.753,0.7781920384435433,0.82,191.042,5.63,0.991,3.735,22.4364,0.7179,1.5523,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,78.5,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,400.09999999999997,6.668333333333333,6.227848101265825,23.968269606752962,393.26666666666665,354.25,10-03-24 Sweep NH3
2461,2024-10-03 14:42:29,3.17,51.7,42.8,No Reading,On,1,23.987881473540646,4.480951931260229,-0.031,6.743432812953004,0.857,0.7691914615384615,0.782,191.015,2.66,0.991,3.736,22.4318,0.8487,1.5383,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.0,N2,Setpoint,80.0,N2,Setpoint,80.0,81.9,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,400.26666666666665,6.671111111111111,6.227848101265825,23.987881473540646,393.26666666666665,354.25,10-03-24 Sweep NH3
2462,2024-10-03 14:42:39,3.16,51.6,42.8,No Reading,On,1,23.994078963993456,4.272310360065466,-0.031,6.753591802899228,0.857,0.7614991538461539,0.782,191.015,2.66,0.991,3.736,22.4292,1.049,1.5221,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.2,N2,Setpoint,80.0,N2,Setpoint,80.0,78.4,Air,Air,199.2,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.36,400.43333333333334,6.6738888888888885,6.151898734177217,23.994078963993456,393.26666666666665,354.25,10-03-24 Sweep NH3
2463,2024-10-03 14:42:49,3.17,51.8,42.8,No Reading,On,1,24.042973199423542,4.105172849887046,0.024,6.748094379450027,-0.196,0.7443266315338475,0.744,190.965,2.834,0.991,3.737,22.4488,0.9867,1.5132,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,38.0,0.4,Setpoint,38.0,36.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.3,Air,Air,199.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,37.37,400.59999999999997,6.676666666666666,6.3037974683544284,24.042973199423542,393.26666666666665,354.25,10-03-24 Sweep NH3
