,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
3414,2025-02-01 02:54:43,0.0,46.7,43.3,No Reading,On,1,-0.5074072936693109,424.0214540023332,0.077,0.756026554829678,4.727,-0.2594013491989423,0.543,190.978,426.83,1.006,2.956,1.3715,426.0395,1.6268,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,102.6,Air,Air,215.7,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,219.31666666666666,3.6552777777777776,3.700000000000003,1.3715,208.3,179.12,01-31-25 Realistic AMR
3415,2025-02-01 02:54:53,0.0,46.7,43.3,No Reading,On,1,-0.5291022747716092,424.2388571349262,0.049,0.7681501229796205,2.591,-0.26106091777933943,0.56,190.978,426.117,1.006,2.959,1.3707,426.2672,1.6183,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,102.3,Air,Air,215.7,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,219.4833333333333,3.658055555555555,3.700000000000003,1.3707,208.3,179.12,01-31-25 Realistic AMR
3416,2025-02-01 02:55:03,0.0,46.7,43.3,No Reading,On,1,-0.5975848744541484,424.55209938833434,0.015,0.7798021863693075,2.668,-0.2681738497348721,0.615,190.978,428.813,1.006,2.962,1.3712,425.94,1.6042,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,102.8,Air,Air,215.7,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,219.65000000000003,3.660833333333334,3.700000000000003,1.3712,208.3,179.12,01-31-25 Realistic AMR
3417,2025-02-01 02:55:13,0.0,46.7,43.2,No Reading,On,1,-0.6620062718340611,424.5673052523394,0.015,0.7734250809419837,2.668,-0.27442852846225824,0.615,190.978,428.813,1.006,2.962,1.371,426.1352,1.5957,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,101.6,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,219.81666666666666,3.663611111111111,3.700000000000003,1.371,208.3,179.12,01-31-25 Realistic AMR
3418,2025-02-01 02:55:23,0.0,46.8,43.3,No Reading,On,1,-0.6634671356196415,424.5473906971941,0.043,0.7788140265003897,1.902,-0.27058060054559624,0.514,190.978,424.953,1.006,2.965,1.3715,426.3896,1.5848,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.4,N2,Setpoint,101.3,N2,Setpoint,101.0,103.9,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,219.9833333333333,3.6663888888888883,3.799999999999997,1.3715,208.3,179.12,01-31-25 Realistic AMR
3419,2025-02-01 02:55:33,0.0,46.7,43.3,No Reading,On,1,-0.6181556975928956,424.58079179037156,-0.003,0.7691241301706006,3.162,-0.27643455480252394,0.49,190.978,425.562,1.006,2.968,1.3713,426.3321,1.5737,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,103.1,Air,Air,215.7,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,220.15000000000003,3.6691666666666674,3.700000000000003,1.3713,208.3,179.12,01-31-25 Realistic AMR
3420,2025-02-01 02:55:43,0.0,46.8,43.4,No Reading,On,1,-0.5677520386774797,424.6914619578914,-0.038,0.7448392641921397,2.609,-0.28432840814098564,0.568,190.978,426.615,1.006,2.97,1.3716,425.7791,1.565,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,100.4,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,220.31666666666666,3.6719444444444442,3.799999999999997,1.3716,208.3,179.12,01-31-25 Realistic AMR
3421,2025-02-01 02:55:53,0.0,46.7,43.3,No Reading,On,1,-0.5668862927741836,424.8809757127601,-0.038,0.7153246476732403,2.609,-0.2797704528022449,0.568,190.978,426.615,1.006,2.97,1.3716,427.0834,1.5577,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,98.4,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,220.4833333333333,3.6747222222222216,3.700000000000003,1.3716,208.3,179.12,01-31-25 Realistic AMR
3422,2025-02-01 02:56:03,0.0,46.7,43.3,No Reading,On,1,-0.637155214747837,424.89639078798035,-0.028,0.7420617277262452,3.179,-0.2997470682827968,0.529,190.978,426.431,1.006,2.972,1.3716,426.6652,1.5509,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,104.1,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,220.65000000000003,3.6775000000000007,3.700000000000003,1.3716,208.3,179.12,01-31-25 Realistic AMR
3423,2025-02-01 02:56:13,0.0,46.8,43.3,No Reading,On,1,-0.6073899072847683,424.91366634476043,-0.036,0.7497892512660693,3.614,-0.288417301908843,0.557,190.978,425.34,1.006,2.975,1.3717,426.7011,1.5428,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,101.3,N2,Setpoint,101.0,104.3,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,220.81666666666666,3.6802777777777775,3.799999999999997,1.3717,208.3,179.12,01-31-25 Realistic AMR
3424,2025-02-01 02:56:23,0.0,46.7,43.3,No Reading,On,1,-0.5525557879142301,424.85230355906435,-0.027,0.757971125925926,4.102,-0.2681482783625731,0.455,190.978,426.833,1.006,2.977,1.3717,427.5977,1.5375,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,103.3,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.33,220.9833333333333,3.683055555555555,3.700000000000003,1.3717,208.3,179.12,01-31-25 Realistic AMR
3425,2025-02-01 02:56:33,0.0,46.7,43.3,No Reading,On,1,-0.5042467193964847,424.75161772289624,-0.027,0.7688984515476746,4.102,-0.2525017574272826,0.455,190.978,426.833,1.006,2.977,1.3721,426.898,1.5303,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,101.3,N2,Setpoint,101.0,100.6,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,221.15000000000003,3.685833333333334,3.700000000000003,1.3721,208.3,179.12,01-31-25 Realistic AMR
3426,2025-02-01 02:56:43,0.0,46.8,43.3,No Reading,On,1,-0.43066918012132527,424.91059034694354,-0.062,0.7528150793280448,4.062,-0.2473026595893607,0.534,190.978,424.744,1.006,2.979,1.3715,427.0284,1.5227,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,100.4,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,221.31666666666666,3.688611111111111,3.799999999999997,1.3715,208.3,179.12,01-31-25 Realistic AMR
3427,2025-02-01 02:56:53,0.0,46.8,43.3,No Reading,On,1,-0.4024327266338721,424.9640512778949,-0.041,0.741358036854845,4.107,-0.23586558069805574,0.578,190.978,428.874,1.006,2.982,1.3721,426.4088,1.5147,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,98.9,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,221.4833333333333,3.691388888888888,3.799999999999997,1.3721,208.3,179.12,01-31-25 Realistic AMR
3428,2025-02-01 02:57:03,0.0,46.7,43.3,No Reading,On,1,-0.3008644296296296,424.88480459259256,0.046,0.7311320444444445,4.247,-0.21225004444444445,0.492,190.978,426.633,1.006,2.984,1.3724,426.5269,1.5068,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,101.3,N2,Setpoint,101.0,102.8,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,221.65000000000003,3.6941666666666673,3.700000000000003,1.3724,208.3,179.12,01-31-25 Realistic AMR
3429,2025-02-01 02:57:13,0.0,46.7,43.3,No Reading,On,1,-0.1756663807482463,424.77009716952455,0.058,0.7227940931410756,3.578,-0.17969292010911925,0.512,190.978,426.809,1.006,2.986,1.3722,427.7643,1.4961,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,101.2,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,221.81666666666666,3.6969444444444446,3.700000000000003,1.3722,208.3,179.12,01-31-25 Realistic AMR
3430,2025-02-01 02:57:23,0.0,46.7,43.3,No Reading,On,1,-0.10513054966887418,424.7537826291391,0.058,0.717892238410596,3.578,-0.14407372847682118,0.512,190.978,426.809,1.006,2.986,1.3726,426.5702,1.4879,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.4,N2,Setpoint,101.3,N2,Setpoint,101.0,100.7,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,221.9833333333333,3.6997222222222215,3.700000000000003,1.3726,208.3,179.12,01-31-25 Realistic AMR
3431,2025-02-01 02:57:33,0.0,47.0,43.3,No Reading,On,1,0.008927105181145298,425.01297390299965,0.012,0.7218743186599142,4.148,-0.113855574990261,0.398,190.978,424.587,1.006,2.988,1.3728,426.8513,1.4807,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,104.1,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,222.15000000000003,3.7025000000000006,4.0,1.3728,208.3,179.12,01-31-25 Realistic AMR
3432,2025-02-01 02:57:43,0.0,46.8,43.3,No Reading,On,1,0.08017291250779787,425.2499012816594,0.033,0.729714952900811,3.794,-0.08668357782283218,0.556,190.978,428.888,1.006,2.99,1.3733,427.5815,1.4731,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,98.6,Air,Air,215.6,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,222.31666666666666,3.705277777777778,3.799999999999997,1.3733,208.3,179.12,01-31-25 Realistic AMR
3433,2025-02-01 02:57:53,0.0,46.8,43.3,No Reading,On,1,0.1585872129694425,425.44533547912295,-0.066,0.7514532117253713,4.124,-0.06184807448876445,0.466,190.978,429.563,1.006,2.991,1.3736,427.6023,1.4654,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.4,N2,Setpoint,101.3,N2,Setpoint,101.0,103.0,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,222.4833333333333,3.7080555555555548,3.799999999999997,1.3736,208.3,179.12,01-31-25 Realistic AMR
3434,2025-02-01 02:58:03,0.0,46.8,43.3,No Reading,On,1,0.2645764224582227,425.58343294604094,-0.066,0.7767429721224426,4.124,-0.03577225058566297,0.466,190.978,429.563,1.006,2.991,1.373,427.4644,1.4647,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,103.2,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,222.65000000000003,3.710833333333334,3.799999999999997,1.373,208.3,179.12,01-31-25 Realistic AMR
3435,2025-02-01 02:58:13,0.0,46.6,43.3,No Reading,On,1,0.3908516059659535,425.638529775652,-0.027,0.7579869202717476,3.497,0.0019639668124317167,0.556,190.978,428.458,1.006,2.993,1.3732,427.288,1.4586,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,98.7,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,222.81666666666666,3.713611111111111,3.6000000000000014,1.3732,208.3,179.12,01-31-25 Realistic AMR
3436,2025-02-01 02:58:23,0.0,46.8,43.3,No Reading,On,1,0.37312114076269204,425.79706933884427,-0.033,0.7478933926538252,3.823,0.00017339054823367617,0.426,190.978,426.046,1.006,2.995,1.3738,427.4452,1.4507,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,98.5,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,222.9833333333333,3.716388888888888,3.799999999999997,1.3738,208.3,179.12,01-31-25 Realistic AMR
3437,2025-02-01 02:58:33,0.0,46.7,43.3,No Reading,On,1,0.39080401153546374,425.9409841898675,0.009,0.7415141122369446,4.857,-0.0005622576773187671,0.494,190.978,428.997,1.006,2.996,1.3736,427.6433,1.4454,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,99.4,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,223.15000000000003,3.719166666666667,3.700000000000003,1.3736,208.3,179.12,01-31-25 Realistic AMR
3438,2025-02-01 02:58:43,0.0,46.7,43.3,No Reading,On,1,0.40403884029292614,425.99083163493304,0.001,0.7403957310688688,3.114,0.0019497739171081552,0.475,190.978,426.401,1.006,2.997,1.3737,428.6272,1.4402,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,102.7,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,223.31666666666666,3.7219444444444445,3.700000000000003,1.3737,208.3,179.12,01-31-25 Realistic AMR
3439,2025-02-01 02:58:53,0.0,46.9,43.3,No Reading,On,1,0.3603425082657517,425.90312639769184,0.005,0.74652192654398,4.214,0.00450769978165938,0.475,190.978,427.577,1.006,2.999,1.3736,427.9532,1.4337,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,101.3,N2,Setpoint,101.0,104.3,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,223.4833333333333,3.7247222222222214,3.8999999999999986,1.3736,208.3,179.12,01-31-25 Realistic AMR
3440,2025-02-01 02:59:03,0.0,46.8,43.3,No Reading,On,1,0.4334328077043044,426.0200181631316,0.005,0.7597666239862757,4.214,-0.0009890251091703162,0.475,190.978,427.577,1.006,2.999,1.3732,427.7445,1.4289,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,103.8,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.35,223.65000000000003,3.7275000000000005,3.799999999999997,1.3732,208.3,179.12,01-31-25 Realistic AMR
3441,2025-02-01 02:59:13,0.0,46.7,43.3,No Reading,On,1,0.3975574277474669,426.05947343413874,-0.018,0.7637646442712392,4.511,-0.0010493268901012875,0.468,190.978,428.132,1.006,3.0,1.3742,427.7535,1.4226,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,104.4,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,223.81666666666666,3.730277777777778,3.700000000000003,1.3742,208.3,179.12,01-31-25 Realistic AMR
3442,2025-02-01 02:59:23,0.0,46.8,43.3,No Reading,On,1,0.37956239264568403,426.11305462605173,0.026,0.7674241212215643,3.575,0.005176851043938946,0.453,190.978,427.032,1.006,3.002,1.3742,427.9547,1.4131,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,104.1,Air,Air,215.5,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,223.9833333333333,3.7330555555555547,3.799999999999997,1.3742,208.3,179.12,01-31-25 Realistic AMR
3443,2025-02-01 02:59:33,0.0,46.7,43.3,No Reading,On,1,0.390531794135995,426.1506248783531,0.008,0.7703224017467248,3.071,0.012575704928259546,0.474,190.978,425.747,1.006,3.003,1.3738,427.8963,1.4049,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,101.3,N2,Setpoint,101.0,100.6,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.33,224.15000000000003,3.735833333333334,3.700000000000003,1.3738,208.3,179.12,01-31-25 Realistic AMR
3444,2025-02-01 02:59:43,0.0,46.7,43.3,No Reading,On,1,0.3243044079850281,425.99194505926386,0.008,0.7617252401746725,3.071,0.006399784778540252,0.474,190.978,425.747,1.006,3.003,1.3751,428.0043,1.3998,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,96.3,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,224.31666666666666,3.738611111111111,3.700000000000003,1.3751,208.3,179.12,01-31-25 Realistic AMR
3445,2025-02-01 02:59:53,0.0,46.8,43.3,No Reading,On,1,0.24596159968823073,425.84297438534685,0.065,0.7625705527669524,4.037,0.011814306936866692,0.561,190.978,426.853,1.006,3.004,1.3747,427.5378,1.3923,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,100.3,Air,Air,215.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,42.34,224.4833333333333,3.741388888888888,3.799999999999997,1.3747,208.3,179.12,01-31-25 Realistic AMR
