,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
3073,2024-09-17 01:50:51,No Reading,59.0,42.0,No Reading,On,1,4.2480359588432455,9.767872590459117,1.969,12.763993938186921,0.828,0.24639466131421,0.017,8.49,-0.265,-0.029,-1.219,6.0445,8.385,1.8288,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.1,N2,Setpoint,60.0,N2,Setpoint,60.0,56.1,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.87,162.66666666666663,2.7111111111111104,16.0,4.2480359588432455,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3074,2024-09-17 01:51:01,No Reading,59.0,42.0,No Reading,On,1,4.276377204639215,9.901284567369814,1.961,12.766353898186347,0.814,0.24794662707246828,0.031,9.657,-0.203,-0.051,-1.244,6.0436,8.2488,1.827,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.1,N2,Setpoint,60.0,N2,Setpoint,60.0,56.2,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.88,162.83333333333326,2.7138888888888877,16.0,4.276377204639215,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3075,2024-09-17 01:51:11,No Reading,59.0,42.0,No Reading,On,1,4.322216449664429,10.061245346808178,1.966,12.771693108319026,0.766,0.25067979288278447,-0.037,8.49,-0.243,-0.022,-1.181,6.0449,8.4814,1.8255,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.4,N2,Setpoint,60.0,N2,Setpoint,60.0,61.5,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,163.0,2.716666666666667,16.0,4.322216449664429,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3076,2024-09-17 01:51:21,No Reading,59.0,43.0,No Reading,On,1,4.33694799328859,10.020319796628687,1.966,12.732650654752614,0.766,0.24928834602778216,-0.037,8.49,-0.243,-0.022,-1.181,6.0449,8.2515,1.8244,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.4,N2,Setpoint,60.0,N2,Setpoint,60.0,64.0,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,163.16666666666663,2.7194444444444437,16.0,4.33694799328859,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3077,2024-09-17 01:51:31,No Reading,59.0,42.0,No Reading,On,1,4.3645619429551115,10.05677230860349,1.961,12.764683255922693,0.756,0.24931518110972573,-0.027,9.243,-0.194,-0.02,-1.585,6.0501,8.4868,1.8244,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,59.7,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,163.33333333333326,2.722222222222221,16.0,4.3645619429551115,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3078,2024-09-17 01:51:41,No Reading,58.0,42.0,No Reading,On,1,4.3603546697804765,10.070788860812705,1.965,12.777034203643158,0.793,0.2465814712751051,-0.083,7.955,0.004,-0.061,-1.235,6.0508,8.6393,1.8241,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.4,N2,Setpoint,60.0,N2,Setpoint,60.0,60.4,Air,Air,208.0,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,163.5,2.725,15.0,4.3603546697804765,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3079,2024-09-17 01:51:51,No Reading,58.0,42.0,No Reading,On,1,4.371679875834238,10.147682299394692,1.956,12.76635836939314,0.802,0.24187104532050285,-0.047,8.814,-0.19,-0.044,-1.177,6.0521,8.9981,1.8269,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,55.4,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,163.66666666666663,2.727777777777777,15.0,4.371679875834238,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3080,2024-09-17 01:52:01,No Reading,59.0,42.0,No Reading,On,1,4.426683502116319,10.33633286518263,1.956,12.742390465276689,0.802,0.2369727131211789,-0.047,8.814,-0.19,-0.044,-1.177,6.0559,8.9916,1.8289,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.0,N2,Setpoint,60.0,N2,Setpoint,60.0,61.8,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,163.83333333333326,2.7305555555555543,16.0,4.426683502116319,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3081,2024-09-17 01:52:11,No Reading,59.0,42.0,No Reading,On,1,4.413947179808748,10.42805413810942,1.955,12.76710123498981,0.78,0.2390075148142342,0.066,8.879,-0.289,-0.052,-1.355,6.0593,9.5889,1.8297,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,63.8,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,164.0,2.7333333333333334,16.0,4.413947179808748,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3082,2024-09-17 01:52:21,No Reading,59.0,42.0,No Reading,On,1,4.477667192122062,10.556331298770045,1.949,12.803737218589445,0.764,0.2422715400903005,0.015,9.285,-0.349,-0.03,-1.518,6.0618,8.3703,1.8288,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,59.1,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,164.16666666666663,2.7361111111111103,16.0,4.477667192122062,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3083,2024-09-17 01:52:31,No Reading,58.0,42.0,No Reading,On,1,4.536218092440908,10.655531656915516,1.954,12.854732643185896,0.787,0.2504333926203292,-0.103,8.199,-0.072,-0.087,-1.188,6.0662,9.0203,1.8318,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.0,N2,Setpoint,60.0,N2,Setpoint,60.0,54.9,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,164.33333333333326,2.7388888888888876,15.0,4.536218092440908,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3084,2024-09-17 01:52:41,No Reading,58.0,42.0,No Reading,On,1,4.588860207154547,10.712716427402386,1.957,12.902792220949262,0.739,0.25639049777881695,-0.134,9.088,-0.181,0.012,-1.218,6.0748,8.4869,1.8338,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,55.0,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,164.5,2.7416666666666667,15.0,4.588860207154547,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3085,2024-09-17 01:52:51,No Reading,59.0,42.0,No Reading,On,1,4.680632477437457,10.741203684825813,1.957,12.912033901254773,0.739,0.24394485831190083,-0.134,9.088,-0.181,0.012,-1.218,6.0765,8.996,1.8372,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.4,N2,Setpoint,60.0,N2,Setpoint,60.0,59.4,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.88,164.66666666666663,2.744444444444444,16.0,4.680632477437457,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3086,2024-09-17 01:53:01,No Reading,58.0,43.0,No Reading,On,1,4.699886295148353,10.877717427770422,1.95,12.913065971419671,0.806,0.2660954579082626,0.021,9.36,-0.101,-0.011,-0.806,6.0778,9.2099,1.8349,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.1,N2,Setpoint,60.0,N2,Setpoint,60.0,54.9,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,164.83333333333326,2.747222222222221,15.0,4.699886295148353,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3087,2024-09-17 01:53:11,No Reading,59.0,42.0,No Reading,On,1,4.702539777760437,10.899770704564963,1.945,12.889195191104175,0.66,0.2807227968006243,0.029,7.803,-0.044,-0.025,-1.276,6.0821,8.9371,1.8374,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,60.8,Air,Air,207.9,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,165.0,2.75,16.0,4.702539777760437,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3088,2024-09-17 01:53:21,No Reading,58.0,43.0,No Reading,On,1,4.715409859080281,10.925956773655495,1.945,12.880820086515978,0.7,0.28867839127045986,0.022,8.986,-0.243,-0.045,-1.457,6.0811,9.0055,1.8358,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,63.0,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,165.16666666666663,2.7527777777777773,15.0,4.715409859080281,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3089,2024-09-17 01:53:31,No Reading,59.0,42.0,No Reading,On,1,4.752329983185428,11.016026644091546,1.941,12.903704413358245,0.712,0.29247695656235406,-0.057,8.828,-0.14,-0.058,-1.575,6.0868,9.0604,1.8357,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,85.9,N2,Setpoint,60.0,N2,Setpoint,60.0,55.3,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,165.33333333333326,2.755555555555554,16.0,4.752329983185428,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3090,2024-09-17 01:53:41,No Reading,58.0,42.0,No Reading,On,1,4.784178029269811,10.947921397322123,1.941,12.866884391561575,0.712,0.29530663116923556,-0.057,8.828,-0.14,-0.058,-1.575,6.0919,9.6867,1.8327,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,60.3,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,165.5,2.7583333333333333,15.0,4.784178029269811,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3091,2024-09-17 01:53:51,No Reading,58.0,42.0,No Reading,On,1,4.786422496488216,11.019415574215701,1.936,12.86618439909474,0.661,0.30791778476666143,-0.072,9.47,0.048,-0.075,-1.085,6.0922,8.866,1.8314,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.5,N2,Setpoint,60.0,N2,Setpoint,60.0,60.5,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,165.66666666666663,2.7611111111111106,15.0,4.786422496488216,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3092,2024-09-17 01:54:01,No Reading,58.0,42.0,No Reading,On,1,4.778508184163354,11.17824716389993,1.938,12.862712156262178,0.702,0.32057891847868447,0.029,8.759,-0.028,-0.061,-1.583,6.0948,9.4944,1.8288,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.1,N2,Setpoint,60.0,N2,Setpoint,60.0,61.7,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,165.83333333333326,2.7638888888888875,15.0,4.778508184163354,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3093,2024-09-17 01:54:11,No Reading,58.0,42.0,No Reading,On,1,4.778704956095282,11.341855406585708,1.932,12.844584814806167,0.681,0.3291836226062588,0.041,8.851,-0.15,-0.07,-2.148,6.0949,9.0405,1.8296,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,61.4,Air,Air,207.7,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.89,166.0,2.7666666666666666,15.0,4.778704956095282,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3094,2024-09-17 01:54:21,No Reading,58.0,43.0,No Reading,On,1,4.809980061186361,11.389497474155378,1.932,12.808314380429707,0.681,0.33092424225439826,0.041,8.851,-0.15,-0.07,-2.148,6.0954,9.1843,1.8309,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,61.5,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,166.16666666666663,2.769444444444444,15.0,4.809980061186361,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3095,2024-09-17 01:54:31,No Reading,59.0,42.0,No Reading,On,1,4.790694193805102,11.366449860029649,1.933,12.849932799172974,0.762,0.31439957728017476,0.019,9.439,0.067,-0.059,-1.809,6.0968,9.4577,1.8308,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.3,N2,Setpoint,60.0,N2,Setpoint,60.0,63.6,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.91,166.33333333333326,2.772222222222221,16.0,4.790694193805102,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3096,2024-09-17 01:54:41,No Reading,59.0,43.0,No Reading,On,1,4.8081444711201184,11.30106045350378,1.925,12.847227573700211,0.754,0.3115468532231662,0.051,8.973,-0.137,-0.078,-1.933,6.1006,9.162,1.8309,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,58.9,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,166.5,2.775,16.0,4.8081444711201184,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3097,2024-09-17 01:54:51,No Reading,58.0,42.0,No Reading,On,1,4.816462641289117,11.295696343998133,1.928,12.833639793398723,0.701,0.3197580418807411,0.057,8.255,-0.035,-0.039,-1.981,6.1025,9.4807,1.834,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,62.7,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.9,166.66666666666663,2.7777777777777772,15.0,4.816462641289117,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3098,2024-09-17 01:55:01,No Reading,58.0,42.0,No Reading,On,1,4.784485943109099,11.39574838801311,1.933,12.835662311690339,0.729,0.33262059731543625,-0.034,8.394,-0.458,-0.04,-1.65,6.1068,9.5703,1.8305,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,57.0,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.91,166.83333333333326,2.780555555555554,15.0,4.784485943109099,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3099,2024-09-17 01:55:11,No Reading,58.0,42.0,No Reading,On,1,4.711557115264554,11.495353507413768,1.933,12.866893777274855,0.729,0.3296675771812081,-0.034,8.394,-0.458,-0.04,-1.65,6.1083,8.7956,1.832,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,63.9,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.91,167.0,2.783333333333333,15.0,4.711557115264554,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3100,2024-09-17 01:55:21,No Reading,58.0,42.0,No Reading,On,1,4.689636002026501,11.58412457349961,1.91,12.894314962977397,0.681,0.33579564318004673,-0.082,9.934,-0.088,-0.024,-2.165,6.1096,9.4035,1.8337,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,85.9,N2,Setpoint,60.0,N2,Setpoint,60.0,61.2,Air,Air,207.7,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.91,167.16666666666663,2.7861111111111105,15.0,4.689636002026501,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3101,2024-09-17 01:55:31,No Reading,58.0,42.0,No Reading,On,1,4.679959474741185,11.601809707480346,1.914,12.91723101626839,0.801,0.3456077090371293,-0.126,9.537,-0.11,-0.045,-1.376,6.1123,9.4286,1.8339,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,60.2,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.92,167.33333333333326,2.7888888888888874,15.0,4.679959474741185,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3102,2024-09-17 01:55:41,No Reading,59.0,43.0,No Reading,On,1,4.661814662921349,11.586191590823969,1.912,12.945997573033708,0.721,0.3537458576779026,-0.03,10.273,-0.301,-0.044,-1.794,6.1147,9.1962,1.8331,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.1,N2,Setpoint,60.0,N2,Setpoint,60.0,63.3,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.92,167.5,2.7916666666666665,16.0,4.661814662921349,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
3103,2024-09-17 01:55:51,No Reading,58.0,42.0,No Reading,On,1,4.616543962272975,11.614865280458337,1.912,12.996096859459039,0.721,0.35380854392392236,-0.03,10.273,-0.301,-0.044,-1.794,6.1194,9.5635,1.8331,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,88.0,0.3,Setpoint,88.0,86.2,N2,Setpoint,60.0,N2,Setpoint,60.0,59.7,Air,Air,207.8,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,25.93,167.66666666666663,2.794444444444444,15.0,4.616543962272975,160.83333333333331,136.8,09-16-24 Humidity Sweep (10-60%)
